group,channel,biomarker,n_subjects,mean,standard_deviation,median,q1,q3
CN,P4,relative_theta_power,29,0.05181087951721816,0.005556527065525849,0.051055196672677994,0.0497104749083519,0.05289404094219208
CN,P4,slow_fast_ratio,29,47.23111353249386,20.137087811934197,45.57269287109375,28.023221969604492,64.4625015258789
CN,P4,theta_alpha_ratio,29,2.380728485255406,1.0341880323938464,2.2263033390045166,1.456217646598816,3.3366096019744873
CN,Pz,delta_alpha_ratio,29,57.27406422845249,26.543321157079085,57.56956481933594,35.91322326660156,77.39091491699219
CN,Pz,relative_alpha_power,29,0.03611734002057848,0.022247511852570758,0.02808036282658577,0.0196857750415802,0.04698602855205536
CN,Pz,relative_beta_power,29,0.0043267687734473365,0.0013675433938365946,0.004114254843443632,0.0034802474547177553,0.004499683156609535
CN,Pz,relative_delta_power,29,0.9077334239565092,0.025609308732497178,0.9147641062736511,0.8965672254562378,0.9265422224998474
CN,Pz,relative_theta_power,29,0.0518224974130762,0.005723714388143193,0.05091525986790657,0.04889145866036415,0.0526437982916832
CN,Pz,slow_fast_ratio,29,48.26418850339692,20.359367189924807,46.928165435791016,31.98067855834961,63.194801330566406
CN,Pz,theta_alpha_ratio,29,2.4397986695684235,1.0846807144102957,2.370901584625244,1.6020179986953735,3.1582436561584473
CN,T3,delta_alpha_ratio,29,57.21141611296555,21.93126764673983,55.05653762817383,41.73303985595703,71.63530731201172
CN,T3,relative_alpha_power,29,0.03075111599574829,0.016239595529632545,0.027284378185868263,0.019179239869117737,0.036783382296562195
CN,T3,relative_beta_power,29,0.00623878895240868,0.0017634971056690579,0.0056975120678544044,0.004992284812033176,0.007953445427119732
CN,T3,relative_delta_power,29,0.909218679214346,0.02094371416595349,0.915649950504303,0.9068721532821655,0.9214416742324829
CN,T3,relative_theta_power,29,0.053791490479789934,0.006117464031739128,0.052872929722070694,0.05032898858189583,0.05569040775299072
CN,T3,slow_fast_ratio,29,45.450506078785864,15.583797706386704,45.076171875,33.0548210144043,54.45750427246094
CN,T3,theta_alpha_ratio,29,2.5169020541783036,0.8674053097633132,2.4617648124694824,1.896527886390686,3.025538921356201
CN,T4,delta_alpha_ratio,29,62.05416514955718,22.152370912316105,62.2065315246582,46.031227111816406,82.07501983642578
CN,T4,relative_alpha_power,29,0.027344048537057023,0.01416643252939843,0.02396615967154503,0.01704498566687107,0.02995373122394085
CN,T4,relative_beta_power,29,0.005709436232352565,0.0014355875573709204,0.0058647338300943375,0.004364718683063984,0.00622663414105773
CN,T4,relative_delta_power,29,0.9139560440490986,0.01944630797556641,0.9193964600563049,0.9117347002029419,0.9266881942749023
CN,T4,relative_theta_power,29,0.05299047226535863,0.006589803495467674,0.052179157733917236,0.05066533014178276,0.0542529858648777
CN,T4,slow_fast_ratio,29,49.32450333957014,15.68195320688698,46.536529541015625,38.27374267578125,60.85658264160156
CN,T4,theta_alpha_ratio,29,2.666694452022684,0.8456218208803271,2.5904252529144287,2.0760936737060547,3.2782208919525146
CN,T5,delta_alpha_ratio,29,34.85046250244667,20.620687439316495,28.45914077758789,19.1596736907959,50.90140151977539
CN,T5,relative_alpha_power,29,0.06975865929291167,0.049894649491285845,0.06340337544679642,0.03094412013888359,0.08521847426891327
CN,T5,relative_beta_power,29,0.006363908053729041,0.0019723461404432146,0.005925293080508709,0.005261479876935482,0.00711247231811285
CN,T5,relative_delta_power,29,0.8687153253062018,0.05285415298388324,0.8786643743515015,0.8452516794204712,0.9097498655319214
CN,T5,relative_theta_power,29,0.05516208772515428,0.007819718996686926,0.052341412752866745,0.04981539025902748,0.05733325704932213
CN,T5,slow_fast_ratio,29,29.447026844682366,16.14335232473085,25.5894775390625,17.382535934448242,42.652835845947266
CN,T5,theta_alpha_ratio,29,1.6065737399561653,0.8746098247478096,1.312238335609436,0.8935309648513794,2.1491079330444336
CN,T6,delta_alpha_ratio,29,37.727938158758754,21.009598914159806,30.088327407836914,22.3778018951416,46.378482818603516
CN,T6,relative_alpha_power,29,0.058672400384113706,0.03393584201657812,0.05690690502524376,0.032199062407016754,0.07750167697668076
CN,T6,relative_beta_power,29,0.005802235822996189,0.00174841129214201,0.005408022552728653,0.004867834504693747,0.0063724396750330925
CN,T6,relative_delta_power,29,0.8818612098693848,0.0375532656962944,0.8870233297348022,0.8646734952926636,0.9101004004478455
CN,T6,relative_theta_power,29,0.053664200393290354,0.007545473976440453,0.05211956053972244,0.048860590904951096,0.05609193816781044
CN,T6,slow_fast_ratio,29,31.92903028685471,15.978252448907588,27.770606994628906,21.078166961669922,39.470375061035156
CN,T6,theta_alpha_ratio,29,1.6757837821697366,0.8587231641145608,1.4194096326828003,1.1116437911987305,1.978429913520813
